case_name,dice,iou,precision,recall,tp,fp,fn,tn,gt_area,pred_area,fp_area_ratio,fn_area_ratio,num_gt_cc,num_pred_cc,mean_component_size,perimeter,boundary_to_area_ratio,thinness_score,fragmentation_ratio,mean_routing_entropy,cnn_expert_fraction,vit_expert_fraction,expert_hhi_concentration,mean_gs,cnn_expert_selections,vit_expert_selections,error_taxonomy,primary_error_category,performance_tier
20160318_181632_1281_1081,0.8782403411998364,0.7829131082670634,0.8081630944528708,0.9616244962163223,19345,4592,772,205691,20117,23937,0.1918369052095083,0.038375503305661876,1,1,20117.0,3066,0.1524084107968385,0.07620420539841925,1.0,1.999987395240338,0.25,0.75,0.09722222222222222,0.5096416666666667,12,36,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_1281_361,0.861297173547174,0.756384504840654,0.8823923228960074,0.841187107530798,31632,4216,5972,188580,37604,35848,0.11760767685784423,0.1588128922455058,8,1,4700.5,5071,0.13485267524731412,0.06742633762365706,0.125,1.9999867625831396,0.20833333333333334,0.7916666666666666,0.09635416666666669,0.5106833333333333,10,38,"['complex_topology', 'high_quality']",complex_topology,Medium_Dice (25-75%)
20160318_181632_1281_721,0.882990507855733,0.790495080002141,0.8383584240716195,0.9326420111348802,20326,3919,1468,204687,21794,24245,0.16164157558259434,0.06735798843718455,1,1,21794.0,2539,0.1164999541158117,0.05824997705790585,1.0,1.9999819501984726,0.3541666666666667,0.6458333333333334,0.0954861111111111,0.5124416666666666,17,31,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_1921_1,0.7635537886616012,0.6175390256848194,0.7403669711185927,0.7882398890638018,4035,1415,1084,223866,5119,5450,0.25963302752293577,0.21176010939636647,5,1,1023.8,1148,0.22426255127954678,0.11213127563977339,0.2,1.9999840922328673,0.3541666666666667,0.6458333333333334,0.09114583333333334,0.5131916666666666,17,31,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160318_181632_1921_361,0.8904501689604575,0.8025328327310821,0.8969674970171113,0.8840268666253221,22243,2555,2918,202684,25161,24798,0.10303250262117913,0.11597313302332976,1,2,25161.0,3071,0.12205397241763045,0.06102698620881523,2.0,1.9999841851635374,0.25,0.75,0.09809027777777779,0.5115083333333333,12,36,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_1_1,0.9417262147161066,0.8898701147203399,0.9168143681564414,0.9680296930950283,31036,2816,1025,195523,32061,33852,0.08318563157272835,0.03197030660303796,1,1,32061.0,3190,0.0994978322572596,0.0497489161286298,1.0,1.999987299049294,0.1875,0.8125,0.10416666666666667,0.5107499999999999,9,39,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_1_361,0.6947873184488169,0.5323173213602976,0.5662179757327863,0.8988970567580491,3912,2997,440,223051,4352,6909,0.43378202344767697,0.10110294117647059,2,2,2176.0,534,0.12270220588235294,0.06135110294117647,1.0,1.9999788245246874,0.3333333333333333,0.6666666666666666,0.0876736111111111,0.5128083333333334,16,32,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160318_181632_641_1,0.90768066419281,0.8309663982301129,0.8928172650062625,0.9230473223430268,2399,288,200,227513,2599,2687,0.10718273167100856,0.07695267410542517,2,2,1299.5,488,0.1877645248172374,0.0938822624086187,1.0,1.9999752686624728,0.2708333333333333,0.7291666666666666,0.09375,0.5118333333333333,13,35,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_641_361,0.9307396376668575,0.8704518286228897,0.9390086649115409,0.9226149750607842,36411,2365,3054,188570,39465,38776,0.06099133484629668,0.0773850247054352,1,1,39465.0,3248,0.08230077283669074,0.04115038641834537,1.0,1.9999794570652771,0.20833333333333334,0.7916666666666666,0.09895833333333334,0.5097916666666668,10,38,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_641_721,0.2784546801211669,0.1617469356779787,0.16852517955301227,0.8008546940097889,937,4623,233,224607,1170,5560,0.8314748201438849,0.19914529914529913,1,3,1170.0,668,0.5709401709401709,0.28547008547008546,3.0,1.9999801167774358,0.2916666666666667,0.7083333333333334,0.09027777777777776,0.5117833333333334,14,34,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160321_183947_1281_361,0.7065387956294006,0.5462388769311435,0.5705435072640284,0.9276556734081699,2026,1525,158,226691,2184,3551,0.4294564911292594,0.07234432234432235,1,2,2184.0,385,0.1762820512820513,0.08814102564102565,2.0,1.9999787990857751,0.3541666666666667,0.6458333333333334,0.09635416666666667,0.5129750000000001,17,31,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160321_183947_1281_721,0.9143443060596629,0.8422046797738356,0.8811054740204384,0.9501892550812083,29873,4031,1566,194930,31439,33904,0.1188945257196791,0.04981074461655905,1,2,31439.0,3118,0.09917618244855116,0.04958809122427558,2.0,1.9999912395578587,0.2708333333333333,0.7291666666666666,0.09722222222222222,0.5115666666666667,13,35,['high_quality'],high_quality,High_Dice (>75%)
20160321_183947_1921_721,0.9010157904969754,0.819862362630694,0.8590695145851226,0.9472686136977615,28473,4671,1585,195671,30058,33144,0.1409304851556843,0.05273138598709162,1,1,30058.0,3092,0.10286778894138,0.05143389447069,1.0,1.9999865655702065,0.2916666666666667,0.7083333333333334,0.08854166666666666,0.5116833333333333,14,34,['high_quality'],high_quality,High_Dice (>75%)
20160321_183947_1_721,0.874909771857146,0.7776352064681321,0.8180773438857939,0.9402281016100825,44847,9973,2851,172729,47698,54820,0.18192265596497628,0.059771898192796345,1,3,47698.0,3492,0.07321061679735,0.036605308398675,3.0,1.9999791887140617,0.22916666666666666,0.7708333333333334,0.09722222222222224,0.5103666666666667,11,37,['high_quality'],high_quality,High_Dice (>75%)
20160321_183947_641_721,0.8852327767923311,0.7940965237972573,0.7956584310876328,0.9975340567775737,33171,8519,82,188628,33253,41690,0.20434156872151596,0.0024659429224430877,1,1,33253.0,3297,0.0991489489670105,0.04957447448350525,1.0,1.999983827573382,0.2708333333333333,0.7291666666666666,0.09895833333333333,0.5108416666666667,13,35,['high_quality'],high_quality,High_Dice (>75%)
20160321_185557_1281_721,0.876036102251605,0.7794165844708566,0.8348839655812647,0.9214554187152884,23780,4703,2027,199890,25807,28483,0.1651160341256188,0.07854458092765529,3,1,8602.333333333334,3922,0.1519742705467509,0.07598713527337544,0.3333333333333333,1.9999881970484215,0.25,0.75,0.09809027777777778,0.5117166666666666,12,36,['high_quality'],high_quality,High_Dice (>75%)
20160321_185557_1921_1,0.8343158267085049,0.7157305948082672,0.7852219226755027,0.8899580784203905,9341,2555,1155,217349,10496,11896,0.21477807666442503,0.11004192073170732,1,1,10496.0,2096,0.19969512195121952,0.09984756097560976,1.0,1.99998781102735,0.375,0.625,0.10503472222222222,0.5125083333333333,18,30,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160321_185557_1921_1081,0.8104215205208974,0.6812678057825728,0.7224865920972229,0.9227281488300906,9565,3674,801,216360,10366,13239,0.27751340735705116,0.07727185027976076,1,1,10366.0,1930,0.18618560679143353,0.09309280339571677,1.0,1.999988485932157,0.3333333333333333,0.6666666666666666,0.09635416666666669,0.512725,16,32,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160321_185557_1921_361,0.7119430690315814,0.5527263988993957,0.5611852932374944,0.9734531983358506,9204,7197,251,213748,9455,16401,0.4388147064203402,0.026546800634584877,2,2,4727.5,2665,0.28186144896879956,0.14093072448439978,1.0,1.9999894807945262,0.2708333333333333,0.7291666666666666,0.09809027777777779,0.5108583333333333,13,35,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160321_185557_1921_721,0.904728041699993,0.8260304984930311,0.8716840585813275,0.9403760135924585,24809,3652,1573,200366,26382,28461,0.1283159411123994,0.059623986051095444,1,1,26382.0,3311,0.1255022363732848,0.0627511181866424,1.0,1.999989362484565,0.2916666666666667,0.7083333333333334,0.0920138888888889,0.5109166666666666,14,34,['high_quality'],high_quality,High_Dice (>75%)
20160321_185557_1_361,0.38184079542624255,0.23597232852426533,0.23679136090090366,0.9855537641608847,1228,3958,18,225196,1246,5186,0.763208638642499,0.014446227929373997,1,3,1246.0,314,0.2520064205457464,0.1260032102728732,3.0,1.9999783178773523,0.3125,0.6875,0.09635416666666669,0.5121333333333334,15,33,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160321_185557_1_721,0.8180209544079112,0.6920773743481553,0.7122526756761869,0.9606803013449194,17567,7097,719,205017,18286,24664,0.28774732403503084,0.039319698129716724,1,1,18286.0,3861,0.21114513835721316,0.10557256917860658,1.0,1.9999929021147989,0.2708333333333333,0.7291666666666666,0.09548611111111113,0.5118583333333334,13,35,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160321_185557_641_721,0.891559979809255,0.8043375947900472,0.8350910049940587,0.9562196936981445,20509,4050,939,204902,21448,24559,0.16490899466590658,0.04378030585602387,1,1,21448.0,3301,0.1539071242073853,0.07695356210369265,1.0,1.999984463286676,0.2708333333333333,0.7291666666666666,0.09027777777777779,0.5116833333333333,13,35,['high_quality'],high_quality,High_Dice (>75%)
20160324_170347_1281_1,0.8763832259199307,0.779966307140124,0.8715609602207343,0.881259149514994,6019,887,811,222683,6830,6906,0.1284390385172314,0.11874084919472913,2,1,3415.0,2141,0.31346998535871157,0.15673499267935578,0.5,1.9999823310179703,0.4166666666666667,0.5833333333333334,0.09288194444444445,0.5132749999999999,20,28,['high_quality'],high_quality,High_Dice (>75%)
20160324_170347_1281_1081,0.8230126110082099,0.6992535508075445,0.8400347109632128,0.8066666655462963,5808,1106,1392,222094,7200,6914,0.15996528782181083,0.19333333333333333,1,1,7200.0,2631,0.36541666666666667,0.18270833333333333,1.0,1.9999676293353572,0.3333333333333333,0.6666666666666666,0.09375,0.5133,16,32,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160324_170347_1281_361,0.8146515172603858,0.6872675243802885,0.7189464225092822,0.9397496075381461,7206,2817,462,219915,7668,10023,0.28105357677342113,0.06025039123630673,5,1,1533.6,2600,0.33907146583202924,0.16953573291601462,0.2,1.9999726494903216,0.375,0.625,0.09461805555555555,0.5118583333333334,18,30,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160324_170347_1281_721,0.7572210681719742,0.609296672786498,0.7321347077373964,0.7840875762055639,8022,2935,2209,217234,10231,10957,0.2678652915944145,0.215912423028052,1,4,10231.0,4382,0.4283061284331932,0.2141530642165966,4.0,1.999982316690481,0.4375,0.5625,0.09722222222222222,0.5129,21,27,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160324_170347_641_1,0.7001328011950427,0.5386187156955073,0.556822981502275,0.9427753900472983,2636,2098,160,225506,2796,4734,0.443177017321504,0.05722460658082976,1,2,2796.0,2183,0.780758226037196,0.390379113018598,2.0,1.999974482195272,0.4166666666666667,0.5833333333333334,0.0998263888888889,0.5129583333333333,20,28,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160324_170347_641_361,0.7180112563620907,0.5600761004535694,0.5835620607143001,0.9329595296612396,3827,2731,275,223567,4102,6558,0.4164379383958524,0.06704046806435884,3,2,1367.3333333333333,2940,0.7167235494880546,0.3583617747440273,0.6666666666666666,1.9999767838875682,0.4375,0.5625,0.10329861111111112,0.5123416666666666,21,27,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160324_170347_641_721,0.8008545692036403,0.6678544141820961,0.7019796663938478,0.9321491973991147,2624,1114,191,226471,2815,3738,0.2980203317281969,0.06785079928952042,1,1,2815.0,1498,0.5321492007104796,0.2660746003552398,1.0,1.999965313938624,0.375,0.625,0.1015625,0.5135416666666666,18,30,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160326_141808_1281_1,0.27176308521228437,0.1572487445945256,0.19690618742823734,0.43844444347012346,1973,8047,2527,217853,4500,10020,0.8030938123752495,0.5615555555555556,4,13,1125.0,1265,0.2811111111111111,0.14055555555555554,3.25,1.9999724901431788,0.2708333333333333,0.7291666666666666,0.10590277777777779,0.5101000000000001,13,35,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation', 'fragmented_prediction']",false_crack_high_fp,Low_Dice (<25%)
20160326_141808_641_1,0.8957464516440932,0.8111782416074151,0.8173515919531843,0.9907748986090876,1074,240,10,229076,1084,1314,0.182648401826484,0.00922509225092251,1,2,1084.0,178,0.16420664206642066,0.08210332103321033,2.0,1.999975830130596,0.3125,0.6875,0.09722222222222224,0.51105,15,33,['high_quality'],high_quality,High_Dice (>75%)
20160326_141808_641_361,0.6964378197062566,0.5342574602381622,0.7423628993468742,0.6558638622849947,6051,2100,3175,219074,9226,8151,0.2576370997423629,0.34413613700411877,1,2,9226.0,1956,0.21200953826143507,0.10600476913071753,2.0,1.9999828658568664,0.3333333333333333,0.6666666666666666,0.09722222222222222,0.5113166666666666,16,32,['boundary_margin_error'],boundary_margin_error,Low_Dice (<25%)
20160326_141808_641_721,0.3030122866597183,0.17855891605913943,0.4870978002959611,0.21990507662892986,1529,1610,5424,221837,6953,3139,0.5129021981522778,0.7800949230547964,4,3,1738.25,1926,0.27700273263339564,0.13850136631669782,0.75,1.9999837851983961,0.375,0.625,0.09635416666666669,0.5121083333333334,18,30,"['missed_crack_high_fn', 'thin_low_area_failure']",missed_crack_high_fn,Low_Dice (<25%)
20160326_142521_1281_1,0.5174494616728103,0.34902652442234144,0.7826285354690774,0.38649338913274234,5145,1429,8167,215659,13312,6574,0.217371463340432,0.6135066105769231,1,4,13312.0,1582,0.11884014423076923,0.059420072115384616,4.0,1.999977855104205,0.3125,0.6875,0.0920138888888889,0.5114666666666667,15,33,['fragmented_prediction'],fragmented_prediction,Low_Dice (<25%)
20160326_142521_1281_1081,0.41613278914366225,0.26273211939192476,0.39893913903143735,0.4348752269176043,1429,2153,1857,224961,3286,3582,0.6010608598548297,0.5651247717589775,2,1,1643.0,933,0.2839318320146074,0.1419659160073037,0.5,1.9999765048694025,0.3125,0.6875,0.09635416666666667,0.5116999999999999,15,33,['thin_low_area_failure'],thin_low_area_failure,Low_Dice (<25%)
20160326_142521_1281_361,0.6055776888197542,0.43428571385034015,0.8578217804795609,0.4679701842195418,4332,718,4925,220425,9257,5050,0.14217821782178217,0.5320298152749271,1,8,9257.0,1801,0.19455547153505456,0.09727773576752728,8.0,1.999976985614258,0.3333333333333333,0.6666666666666666,0.08940972222222222,0.5114333333333333,16,32,['fragmented_prediction'],fragmented_prediction,Low_Dice (<25%)
20160326_142521_1281_721,0.709056704805667,0.5492547251650806,0.8801708021348135,0.593645935925078,6596,898,4515,218391,11111,7494,0.11982919669068588,0.4063540635406354,1,1,11111.0,1846,0.16614166141661416,0.08307083070830708,1.0,1.9999748345115578,0.3125,0.6875,0.0954861111111111,0.5113833333333334,15,33,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160326_142521_641_1,0.0,0.0,0.0,0.0,0,762,1355,228283,1355,762,1.0,1.0,1,5,1355.0,291,0.21476014760147602,0.10738007380073801,5.0,1.9999757131851066,0.2708333333333333,0.7291666666666666,0.09548611111111112,0.5107916666666666,13,35,"['missed_crack_high_fn', 'false_crack_high_fp', 'thin_low_area_failure', 'fragmented_prediction']",missed_crack_high_fn,Low_Dice (<25%)
20160326_142521_641_1081,0.0,0.0,0.0,0.0,0,1011,2487,226902,2487,1011,1.0,1.0,2,3,1243.5,797,0.32046642541214315,0.16023321270607158,1.5,1.9999788972873438,0.3125,0.6875,0.09375,0.5114666666666667,15,33,"['missed_crack_high_fn', 'false_crack_high_fp', 'thin_low_area_failure']",missed_crack_high_fn,Low_Dice (<25%)
20160326_142745_1281_1081,0.7791856307304889,0.6382507040744646,0.8746202682280577,0.7025288360636006,3167,454,1341,225438,4508,3621,0.12537972935653136,0.2974711623779947,2,1,2254.0,1217,0.2699645075421473,0.13498225377107365,0.5,1.9999603532731272,0.25,0.75,0.09114583333333333,0.512125,12,36,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160326_142745_1281_361,0.599860297351104,0.4284288890717408,0.8153666362615153,0.474458138143257,5582,1264,6183,217371,11765,6846,0.18463336254747298,0.5255418614534637,1,5,11765.0,1303,0.11075223119422015,0.05537611559711007,5.0,1.9999720420899845,0.3125,0.6875,0.08940972222222222,0.5113916666666666,15,33,['fragmented_prediction'],fragmented_prediction,Low_Dice (<25%)
20160326_142745_1281_721,0.6844778542989036,0.520308880041025,0.8968056779975105,0.553444310287239,10107,1163,8155,210975,18262,11270,0.10319432120674357,0.4465556894097032,1,1,18262.0,3193,0.17484393823239514,0.08742196911619757,1.0,1.9999773805922165,0.22916666666666666,0.7708333333333334,0.09895833333333334,0.510825,11,37,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160326_142745_1921_1081,0.5984282520632306,0.42696940270390504,0.7635553335886226,0.4920229730503782,3084,955,3184,223177,6268,4039,0.23644466452092103,0.5079770261646458,2,2,3134.0,2013,0.3211550733886407,0.16057753669432034,1.0,1.9999638105869326,0.2708333333333333,0.7291666666666666,0.0920138888888889,0.5122333333333333,13,35,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160326_142745_1_1,0.5627697919261404,0.39156551870722967,0.9279424700206304,0.4038449253344543,6323,491,9334,214252,15657,6814,0.0720575286175521,0.5961550744076132,1,1,15657.0,3472,0.2217538481190522,0.1108769240595261,1.0,1.9999832268384867,0.2708333333333333,0.7291666666666666,0.09722222222222224,0.5118,13,35,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160326_142745_641_361,0.8228550195528634,0.6990260615479187,0.9112979068238315,0.750060476680023,15503,1509,5166,208222,20669,17012,0.08870209264048906,0.2499395229570855,1,3,20669.0,4010,0.19401035366974698,0.09700517683487349,3.0,1.9999704623637984,0.3125,0.6875,0.08854166666666667,0.5108,15,33,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160328_151020_1281_361,0.655380742399188,0.4874099033570112,0.5100151816886159,0.9166446607546478,10414,10005,947,209034,11361,20419,0.48998481806160926,0.08335533843851774,6,2,1893.5,3906,0.3438077634011091,0.17190388170055454,0.3333333333333333,1.999990434031577,0.3333333333333333,0.6666666666666666,0.09461805555555555,0.5123750000000001,16,32,['complex_topology'],complex_topology,Low_Dice (<25%)
20160328_151020_1921_361,0.5384927064892068,0.3684502355069705,0.3778328322728321,0.9368580050988339,9303,15319,627,205151,9930,24622,0.6221671675737146,0.06314199395770392,1,3,9930.0,4010,0.4038267875125881,0.20191339375629405,3.0,1.999988553115345,0.3333333333333333,0.6666666666666666,0.09114583333333334,0.512,16,32,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160328_151020_1_1,0.6996117374872265,0.5380021933874956,0.572515453865683,0.8992395431156711,13244,9889,1484,205783,14728,23133,0.4274845458868283,0.10076045627376426,1,1,14728.0,4702,0.3192558392178164,0.1596279196089082,1.0,1.9999818481152187,0.375,0.625,0.09461805555555557,0.5106333333333334,18,30,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160328_151020_1_361,0.3770607296202193,0.232332001881983,0.23385475816319606,0.9727371829417041,2676,8767,75,218882,2751,11443,0.766145241632439,0.027262813522355506,1,3,2751.0,1264,0.45946928389676484,0.22973464194838242,3.0,1.9999789018014333,0.4791666666666667,0.5208333333333334,0.11197916666666669,0.5142583333333334,23,25,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160328_151020_641_361,0.5696781183987567,0.39828665542122793,0.4189948004027766,0.8896084767594812,6044,8381,750,215225,6794,14425,0.5810051993067591,0.11039152193111569,5,3,1358.8,2741,0.4034442154842508,0.2017221077421254,0.6,1.9999891847973272,0.3541666666666667,0.6458333333333334,0.09722222222222224,0.5116833333333334,17,31,"['over_segmentation', 'complex_topology']",over_segmentation,Low_Dice (<25%)
20160328_151020_641_721,0.7371967652502707,0.5837780146297876,0.6235750110444739,0.9014502299757332,10940,6604,1196,211660,12136,17544,0.3764249886000912,0.0985497692814766,1,3,12136.0,3877,0.3194627554383652,0.1597313777191826,3.0,1.9999881798568546,0.3541666666666667,0.6458333333333334,0.09635416666666667,0.5119916666666665,17,31,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160328_151057_1281_1,0.8188518223246201,0.6932676507499711,0.7694550742309914,0.8750259049222261,4222,1265,603,224310,4825,5487,0.2305449243666849,0.1249740932642487,3,1,1608.3333333333333,1961,0.40642487046632125,0.20321243523316063,0.3333333333333333,1.9999800416790585,0.375,0.625,0.0954861111111111,0.5122833333333333,18,30,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160328_151057_1281_1081,0.5389041333638097,0.3688355744955343,0.3821720020311714,0.9135654234286752,3044,4921,288,222147,3332,7965,0.6178279974890144,0.08643457382953182,4,4,833.0,2058,0.6176470588235294,0.3088235294117647,1.0,1.9999818599788146,0.3125,0.6875,0.09461805555555555,0.5111166666666666,15,33,"['thin_low_area_failure', 'over_segmentation']",thin_low_area_failure,Low_Dice (<25%)
20160328_151057_1281_361,0.813472332948298,0.6855906992625159,0.7669741406820292,0.8659723393102744,5072,1541,785,223002,5857,6613,0.23302585815817328,0.13402765921120027,2,1,2928.5,2153,0.3675943315690627,0.18379716578453134,0.5,1.9999804818850848,0.375,0.625,0.09635416666666667,0.5123666666666667,18,30,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160328_151057_1281_721,0.8284002176537738,0.707067575580147,0.8357862590315809,0.8211435766357812,13686,2689,2981,211044,16667,16375,0.16421374045801526,0.17885642287154258,2,3,8333.5,5496,0.32975340493190136,0.16487670246595068,1.5,1.999984788288445,0.3125,0.6875,0.0998263888888889,0.511,15,33,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160328_151057_1921_721,0.8405354078826662,0.7249340890589326,0.8831143543716649,0.8018734528085247,9074,1201,2242,217883,11316,10275,0.11688564476885645,0.19812654648285613,1,2,11316.0,3174,0.2804878048780488,0.1402439024390244,2.0,1.9999885882851505,0.3958333333333333,0.6041666666666666,0.09461805555555555,0.512875,19,29,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160328_151057_641_1081,0.6830025878490056,0.5186058693414494,0.5599094630642107,0.8754700268182481,3958,3111,563,222768,4521,7069,0.4400905361437261,0.12452997124529971,2,2,2260.5,2225,0.49214775492147755,0.24607387746073878,1.0,1.9999857440475164,0.3541666666666667,0.6458333333333334,0.09461805555555557,0.5122083333333334,17,31,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160328_151057_641_721,0.7986230629960215,0.664756446039031,0.7712765944626386,0.8279800127980371,4640,1376,964,223420,5604,6016,0.22872340425531915,0.17201998572448252,2,1,2802.0,1913,0.3413633119200571,0.17068165596002854,0.5,1.9999780055575824,0.3958333333333333,0.6041666666666666,0.09461805555555555,0.5129166666666667,19,29,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160328_151244_1281_1081,0.8498366243480533,0.7388833989487283,0.7589719420144377,0.9654170696890224,20937,6649,750,202064,21687,27586,0.24102805771043284,0.034582929865818235,1,4,21687.0,1886,0.08696454096924425,0.043482270484622124,4.0,1.9999662462896584,0.2708333333333333,0.7291666666666666,0.09288194444444445,0.5095666666666667,13,35,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160328_151244_1281_361,0.8939873088828285,0.8082975141811634,0.8859120884495055,0.9022110968284476,21626,2785,2344,203645,23970,24411,0.11408791118757937,0.09778890279516061,1,2,23970.0,3379,0.14096787651230705,0.07048393825615352,2.0,1.9999851016564054,0.375,0.625,0.09114583333333334,0.511525,18,30,['high_quality'],high_quality,High_Dice (>75%)
20160328_151244_1281_721,0.8547006679997925,0.7462683720482931,0.8450695102225477,0.8645538867348599,39147,7177,6133,177943,45280,46324,0.15493048959502634,0.13544611307420495,6,3,7546.666666666667,6598,0.1457155477031802,0.0728577738515901,0.5,1.9999787848907025,0.2708333333333333,0.7291666666666666,0.1015625,0.5090333333333333,13,35,"['complex_topology', 'high_quality']",complex_topology,Medium_Dice (25-75%)
20160328_151244_1921_1081,0.753205396167598,0.6041134552976026,0.7990753897598233,0.7123157382908294,4494,1130,1815,222961,6309,5624,0.20092460881934565,0.28768426058012364,3,2,2103.0,1675,0.26549373910286894,0.13274686955143447,0.6666666666666666,1.9999826350050294,0.4375,0.5625,0.09722222222222222,0.5128,21,27,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160328_151244_1921_361,0.8762966803558907,0.7798292174071574,0.9129964871274667,0.8424333081393564,27032,2576,5056,195736,32088,29608,0.08700351256417184,0.1575666915981052,2,1,16044.0,3054,0.09517576664173523,0.047587883320867615,0.5,1.9999865371613377,0.3125,0.6875,0.09809027777777779,0.5107333333333334,15,33,['high_quality'],high_quality,High_Dice (>75%)
20160328_151244_1921_721,0.8850190838735016,0.7937526742144644,0.8360820305185138,0.940041001326782,40810,8001,2603,178986,43413,48811,0.16391796931019648,0.05995899845668348,4,2,10853.25,5681,0.1308594199894041,0.06542970999470205,0.5,1.9999800566423005,0.3333333333333333,0.6666666666666666,0.09375,0.5097999999999999,16,32,['high_quality'],high_quality,High_Dice (>75%)
20160328_151244_1_1,0.8524252550171754,0.7428058684142038,0.8803358205670389,0.8262300820079741,23593,3207,4962,198638,28555,26800,0.11966417910447762,0.17376991770267905,1,1,28555.0,4036,0.1413412712309578,0.0706706356154789,1.0,1.9999752976440544,0.2916666666666667,0.7083333333333334,0.10243055555555555,0.510975,14,34,['high_quality'],high_quality,Medium_Dice (25-75%)
20160328_151244_1_1081,0.8390482849271881,0.7227245319798379,0.8659540649054542,0.813764081968557,5995,928,1372,222105,7367,6923,0.1340459338437094,0.1862359169268359,1,1,7367.0,1519,0.20618976516899687,0.10309488258449843,1.0,1.999978330346637,0.5,0.5,0.10677083333333334,0.5141416666666667,24,24,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160328_151244_1_721,0.8935410499416613,0.8075681884940683,0.8644300379196376,0.9246811090682926,18268,2865,1488,207779,19756,21133,0.13556996167131974,0.07531889046365661,1,1,19756.0,2941,0.14886616724033205,0.07443308362016603,1.0,1.9999869060344615,0.4166666666666667,0.5833333333333334,0.09461805555555555,0.5119083333333333,20,28,['high_quality'],high_quality,High_Dice (>75%)
20160328_151244_641_1,0.8996665247197541,0.8176307864219222,0.8806081314052716,0.9195681013315788,20099,2725,1758,205818,21857,22824,0.11939186820890291,0.08043189824770096,1,2,21857.0,3341,0.15285720821704718,0.07642860410852359,2.0,1.9999887350908867,0.375,0.625,0.09027777777777778,0.5118416666666666,18,30,['high_quality'],high_quality,High_Dice (>75%)
20160328_151244_641_361,0.8989058579613328,0.8163751160250621,0.8690909086120712,0.9308391355300135,15774,2376,1172,211078,16946,18150,0.13090909090909092,0.06916086392068925,1,1,16946.0,2183,0.12882096069868995,0.06441048034934498,1.0,1.9999855106991424,0.5,0.5,0.0998263888888889,0.5130416666666666,24,24,['high_quality'],high_quality,High_Dice (>75%)
20160328_151244_641_721,0.882417987386434,0.789577836281402,0.8543897214749483,0.9123475608017629,47880,8160,4600,169760,52480,56040,0.145610278372591,0.08765243902439024,1,1,52480.0,5253,0.1000952743902439,0.05004763719512195,1.0,1.9999806328683993,0.3125,0.6875,0.09809027777777779,0.5101333333333333,15,33,['high_quality'],high_quality,High_Dice (>75%)
